,Filename,Title,Track Listing,Song Length,Release Date,Album ,Horror Reference,Lyric Source,Text,Doc,Tokens,Lemmas,POS,Proper_Nouns
0,american_nightmare,The American Nightmare,1,4:11,20-06-2018,The Silver Scream,A Nightmare on Elm Street,LyricFind,"Getting ready for bed at a regular time Is one of the most important habits you can learn David has probably never stopped to think what a wonderful thing sleep is Dreams are normal too Going to bed at a regular time each night Makes it easier to go right off to sleep Rest your head, here's a lullaby A melody for heavy eyes Early to bed, early to die Welcome to your worst nightmare Fast asleep, it's all in your head now Past the street where they cursed my name But I won't be forsaken Craven my revenge from the shallow grave Where I went down in flames The beast has been awakened When night comes creeping My cruel hand will rock you to sleep I'm the American nightmare With American dreams Of countin' the bodies while you count sheep I'm the American nightmare Yeah, I'm living' the dream I'm slashing my way through the golden age of the silver scream Sweet dreams Fell in love with hate 'cause evil fit like a glove It's fate that I'm still here And I won't be forsaken Wicked when I was just a man But sickening now and fed by fear The beast has been awakened now They all think it's just pretend You'll never ever sleep again All your friends are fucking dead You can't turn down your own deathbed When night comes creeping My cruel hand will rock you to sleep I'm the American nightmare With American dreams Of countin' the bodies while you count sheep I'm the American nightmare Yeah, I'm living the dream I'm slashing my way through the golden age of the silver scream I'm the American nightmare I'm the man of the dreams Now the cloth is cut So I'm sinking my claws in the silver scream One, two, dreams do come true Three, four, see you at the morgue Five, six, he'll get his fix Seven, eight, now shake the twisted hand of fate No! Now shake the twisted hand of fate All your friends are fucking dead When night comes creeping My cruel hand will rock you to sleep I'm the American nightmare With American dreams Of countin' the bodies while you count sheep I'm the American nightmare Yeah, I'm living the dream I'm slashing my way through the golden age of the silver scream I'm the American nightmare I'm the man of your dreams Now the cloth is cut So I'm sinking my claws in the silver scream","Getting ready for bed at a regular time Is one of the most important habits you can learn David has probably never stopped to think what a wonderful thing sleep is Dreams are normal too Going to bed at a regular time each night Makes it easier to go right off to sleep Rest your head, here's a lullaby A melody for heavy eyes Early to bed, early to die Welcome to your worst nightmare Fast asleep, it's all in your head now Past the street where they cursed my name But I won't be forsaken Craven my revenge from the shallow grave Where I went down in flames The beast has been awakened When night comes creeping My cruel hand will rock you to sleep I'm the American nightmare With American dreams Of countin' the bodies while you count sheep I'm the American nightmare Yeah, I'm living' the dream I'm slashing my way through the golden age of the silver scream Sweet dreams Fell in love with hate 'cause evil fit like a glove It's fate that I'm still here And I won't be forsaken Wicked when I was just a man But sickening now and fed by fear The beast has been awakened now They all think it's just pretend You'll never ever sleep again All your friends are fucking dead You can't turn down your own deathbed When night comes creeping My cruel hand will rock you to sleep I'm the American nightmare With American dreams Of countin' the bodies while you count sheep I'm the American nightmare Yeah, I'm living the dream I'm slashing my way through the golden age of the silver scream I'm the American nightmare I'm the man of the dreams Now the cloth is cut So I'm sinking my claws in the silver scream One, two, dreams do come true Three, four, see you at the morgue Five, six, he'll get his fix Seven, eight, now shake the twisted hand of fate No! Now shake the twisted hand of fate All your friends are fucking dead When night comes creeping My cruel hand will rock you to sleep I'm the American nightmare With American dreams Of countin' the bodies while you count sheep I'm the American nightmare Yeah, I'm living the dream I'm slashing my way through the golden age of the silver scream I'm the American nightmare I'm the man of your dreams Now the cloth is cut So I'm sinking my claws in the silver scream","['Getting', 'ready', 'for', 'bed', 'at', 'a', 'regular', 'time', 'Is', 'one', 'of', 'the', 'most', 'important', 'habits', 'you', 'can', 'learn', 'David', 'has', 'probably', 'never', 'stopped', 'to', 'think', 'what', 'a', 'wonderful', 'thing', 'sleep', 'is', 'Dreams', 'are', 'normal', 'too', 'Going', 'to', 'bed', 'at', 'a', 'regular', 'time', 'each', 'night', 'Makes', 'it', 'easier', 'to', 'go', 'right', 'off', 'to', 'sleep', 'Rest', 'your', 'head', ',', 'here', ""'s"", 'a', 'lullaby', 'A', 'melody', 'for', 'heavy', 'eyes', 'Early', 'to', 'bed', ',', 'early', 'to', 'die', 'Welcome', 'to', 'your', 'worst', 'nightmare', 'Fast', 'asleep', ',', 'it', ""'s"", 'all', 'in', 'your', 'head', 'now', 'Past', 'the', 'street', 'where', 'they', 'cursed', 'my', 'name', 'But', 'I', 'wo', ""n't"", 'be', 'forsaken', 'Craven', 'my', 'revenge', 'from', 'the', 'shallow', 'grave', 'Where', 'I', 'went', 'down', 'in', 'flames', 'The', 'beast', 'has', 'been', 'awakened', 'When', 'night', 'comes', 'creeping', 'My', 'cruel', 'hand', 'will', 'rock', 'you', 'to', 'sleep', 'I', ""'m"", 'the', 'American', 'nightmare', 'With', 'American', 'dreams', 'Of', 'countin', ""'"", 'the', 'bodies', 'while', 'you', 'count', 'sheep', 'I', ""'m"", 'the', 'American', 'nightmare', 'Yeah', ',', 'I', ""'m"", 'living', ""'"", 'the', 'dream', 'I', ""'m"", 'slashing', 'my', 'way', 'through', 'the', 'golden', 'age', 'of', 'the', 'silver', 'scream', 'Sweet', 'dreams', 'Fell', 'in', 'love', 'with', 'hate', ""'cause"", 'evil', 'fit', 'like', 'a', 'glove', 'It', ""'s"", 'fate', 'that', 'I', ""'m"", 'still', 'here', 'And', 'I', 'wo', ""n't"", 'be', 'forsaken', 'Wicked', 'when', 'I', 'was', 'just', 'a', 'man', 'But', 'sickening', 'now', 'and', 'fed', 'by', 'fear', 'The', 'beast', 'has', 'been', 'awakened', 'now', 'They', 'all', 'think', 'it', ""'s"", 'just', 'pretend', 'You', ""'ll"", 'never', 'ever', 'sleep', 'again', 'All', 'your', 'friends', 'are', 'fucking', 'dead', 'You', 'ca', ""n't"", 'turn', 'down', 'your', 'own', 'deathbed', 'When', 'night', 'comes', 'creeping', 'My', 'cruel', 'hand', 'will', 'rock', 'you', 'to', 'sleep', 'I', ""'m"", 'the', 'American', 'nightmare', 'With', 'American', 'dreams', 'Of', 'countin', ""'"", 'the', 'bodies', 'while', 'you', 'count', 'sheep', 'I', ""'m"", 'the', 'American', 'nightmare', 'Yeah', ',', 'I', ""'m"", 'living', 'the', 'dream', 'I', ""'m"", 'slashing', 'my', 'way', 'through', 'the', 'golden', 'age', 'of', 'the', 'silver', 'scream', 'I', ""'m"", 'the', 'American', 'nightmare', 'I', ""'m"", 'the', 'man', 'of', 'the', 'dreams', 'Now', 'the', 'cloth', 'is', 'cut', 'So', 'I', ""'m"", 'sinking', 'my', 'claws', 'in', 'the', 'silver', 'scream', 'One', ',', 'two', ',', 'dreams', 'do', 'come', 'true', 'Three', ',', 'four', ',', 'see', 'you', 'at', 'the', 'morgue', 'Five', ',', 'six', ',', 'he', ""'ll"", 'get', 'his', 'fix', 'Seven', ',', 'eight', ',', 'now', 'shake', 'the', 'twisted', 'hand', 'of', 'fate', 'No', '!', 'Now', 'shake', 'the', 'twisted', 'hand', 'of', 'fate', 'All', 'your', 'friends', 'are', 'fucking', 'dead', 'When', 'night', 'comes', 'creeping', 'My', 'cruel', 'hand', 'will', 'rock', 'you', 'to', 'sleep', 'I', ""'m"", 'the', 'American', 'nightmare', 'With', 'American', 'dreams', 'Of', 'countin', ""'"", 'the', 'bodies', 'while', 'you', 'count', 'sheep', 'I', ""'m"", 'the', 'American', 'nightmare', 'Yeah', ',', 'I', ""'m"", 'living', 'the', 'dream', 'I', ""'m"", 'slashing', 'my', 'way', 'through', 'the', 'golden', 'age', 'of', 'the', 'silver', 'scream', 'I', ""'m"", 'the', 'American', 'nightmare', 'I', ""'m"", 'the', 'man', 'of', 'your', 'dreams', 'Now', 'the', 'cloth', 'is', 'cut', 'So', 'I', ""'m"", 'sinking', 'my', 'claws', 'in', 'the', 'silver', 'scream']","['get', 'ready', 'for', 'bed', 'at', 'a', 'regular', 'time', 'be', 'one', 'of', 'the', 'most', 'important', 'habit', 'you', 'can', 'learn', 'David', 'have', 'probably', 'never', 'stop', 'to', 'think', 'what', 'a', 'wonderful', 'thing', 'sleep', 'be', 'Dreams', 'be', 'normal', 'too', 'go', 'to', 'bed', 'at', 'a', 'regular', 'time', 'each', 'night', 'make', 'it', 'easy', 'to', 'go', 'right', 'off', 'to', 'sleep', 'rest', 'your', 'head', ',', 'here', 'be', 'a', 'lullaby', 'a', 'melody', 'for', 'heavy', 'eye', 'early', 'to', 'bed', ',', 'early', 'to', 'die', 'welcome', 'to', 'your', 'bad', 'nightmare', 'fast', 'asleep', ',', 'it', 'be', 'all', 'in', 'your', 'head', 'now', 'past', 'the', 'street', 'where', 'they', 'curse', 'my', 'name', 'but', 'I', 'will', 'not', 'be', 'forsake', 'Craven', 'my', 'revenge', 'from', 'the', 'shallow', 'grave', 'where', 'I', 'go', 'down', 'in', 'flame', 'the', 'beast', 'have', 'be', 'awaken', 'when', 'night', 'come', 'creep', 'my', 'cruel', 'hand', 'will', 'rock', 'you', 'to', 'sleep', 'I', 'be', 'the', 'american', 'nightmare', 'with', 'american', 'dream', 'of', 'countin', ""'"", 'the', 'body', 'while', 'you', 'count', 'sheep', 'I', 'be', 'the', 'american', 'nightmare', 'yeah', ',', 'I', 'be', 'live', ""'"", 'the', 'dream', 'I', 'be', 'slash', 'my', 'way', 'through', 'the', 'golden', 'age', 'of', 'the', 'silver', 'scream', 'Sweet', 'dream', 'fall', 'in', 'love', 'with', 'hate', ""'cause"", 'evil', 'fit', 'like', 'a', 'glove', 'it', 'be', 'fate', 'that', 'I', 'be', 'still', 'here', 'and', 'I', 'will', 'not', 'be', 'forsake', 'Wicked', 'when', 'I', 'be', 'just', 'a', 'man', 'but', 'sicken', 'now', 'and', 'feed', 'by', 'fear', 'the', 'beast', 'have', 'be', 'awaken', 'now', 'they', 'all', 'think', 'it', 'be', 'just', 'pretend', 'you', 'will', 'never', 'ever', 'sleep', 'again', 'all', 'your', 'friend', 'be', 'fucking', 'dead', 'you', 'can', 'not', 'turn', 'down', 'your', 'own', 'deathbed', 'when', 'night', 'come', 'creep', 'my', 'cruel', 'hand', 'will', 'rock', 'you', 'to', 'sleep', 'I', 'be', 'the', 'american', 'nightmare', 'with', 'american', 'dream', 'of', 'countin', ""'"", 'the', 'body', 'while', 'you', 'count', 'sheep', 'I', 'be', 'the', 'american', 'nightmare', 'yeah', ',', 'I', 'be', 'live', 'the', 'dream', 'I', 'be', 'slash', 'my', 'way', 'through', 'the', 'golden', 'age', 'of', 'the', 'silver', 'scream', 'I', 'be', 'the', 'american', 'nightmare', 'I', 'be', 'the', 'man', 'of', 'the', 'dream', 'now', 'the', 'cloth', 'be', 'cut', 'so', 'I', 'be', 'sink', 'my', 'claw', 'in', 'the', 'silver', 'scream', 'one', ',', 'two', ',', 'dream', 'do', 'come', 'true', 'three', ',', 'four', ',', 'see', 'you', 'at', 'the', 'morgue', 'Five', ',', 'six', ',', 'he', 'will', 'get', 'his', 'fix', 'Seven', ',', 'eight', ',', 'now', 'shake', 'the', 'twisted', 'hand', 'of', 'fate', 'no', '!', 'now', 'shake', 'the', 'twisted', 'hand', 'of', 'fate', 'all', 'your', 'friend', 'be', 'fucking', 'dead', 'when', 'night', 'come', 'creep', 'my', 'cruel', 'hand', 'will', 'rock', 'you', 'to', 'sleep', 'I', 'be', 'the', 'american', 'nightmare', 'with', 'american', 'dream', 'of', 'countin', ""'"", 'the', 'body', 'while', 'you', 'count', 'sheep', 'I', 'be', 'the', 'american', 'nightmare', 'yeah', ',', 'I', 'be', 'live', 'the', 'dream', 'I', 'be', 'slash', 'my', 'way', 'through', 'the', 'golden', 'age', 'of', 'the', 'silver', 'scream', 'I', 'be', 'the', 'american', 'nightmare', 'I', 'be', 'the', 'man', 'of', 'your', 'dream', 'now', 'the', 'cloth', 'be', 'cut', 'so', 'I', 'be', 'sink', 'my', 'claw', 'in', 'the', 'silver', 'scream']","[('VERB', 'VBG'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('NUM', 'CD'), ('ADP', 'IN'), ('DET', 'DT'), ('ADV', 'RBS'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PROPN', 'NNP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VBN'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'WP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('PROPN', 'NNPS'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADV', 'RB'), ('VERB', 'VBG'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('PRON', 'PRP'), ('ADJ', 'JJR'), ('PART', 'TO'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADV', 'RB'), ('PART', 'TO'), ('VERB', 'VB'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('ADV', 'RB'), ('AUX', 'VBZ'), ('DET', 'DT'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', ','), ('ADV', 'RB'), ('PART', 'TO'), ('VERB', 'VB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJS'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('PRON', 'DT'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADV', 'RB'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('AUX', 'VB'), ('VERB', 'VBN'), ('PROPN', 'NNP'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('ADP', 'RP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('AUX', 'VBN'), ('VERB', 'VBN'), ('SCONJ', 'WRB'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', ""''""), ('DET', 'DT'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('INTJ', 'UH'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PUNCT', ""''""), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PROPN', 'NNP'), ('NOUN', 'NNS'), ('VERB', 'VBD'), ('ADP', 'IN'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('NOUN', 'NN'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADV', 'RB'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('AUX', 'VB'), ('VERB', 'VBN'), ('PROPN', 'NNP'), ('SCONJ', 'WRB'), ('PRON', 'PRP'), ('AUX', 'VBD'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('VERB', 'VBG'), ('ADV', 'RB'), ('CCONJ', 'CC'), ('VERB', 'VBN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('AUX', 'VBN'), ('VERB', 'VBN'), ('ADV', 'RB'), ('PRON', 'PRP'), ('PRON', 'DT'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADV', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('ADV', 'RB'), ('VERB', 'VB'), ('ADV', 'RB'), ('DET', 'DT'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADP', 'RP'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('SCONJ', 'WRB'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', ""''""), ('DET', 'DT'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('INTJ', 'UH'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('NUM', 'CD'), ('PUNCT', ','), ('NUM', 'CD'), ('PUNCT', ','), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('VERB', 'VB'), ('ADJ', 'JJ'), ('NUM', 'CD'), ('PUNCT', ','), ('NUM', 'CD'), ('PUNCT', ','), ('VERB', 'VBP'), ('PRON', 'PRP'), ('ADP', 'IN'), ('DET', 'DT'), ('PROPN', 'NNP'), ('PROPN', 'NNP'), ('PUNCT', ','), ('NUM', 'CD'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PROPN', 'NNP'), ('PUNCT', ','), ('NUM', 'CD'), ('PUNCT', ','), ('ADV', 'RB'), ('VERB', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('ADV', 'RB'), ('VERB', 'VB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('DET', 'PDT'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('AUX', 'VBP'), ('ADJ', 'JJ'), ('ADJ', 'JJ'), ('SCONJ', 'WRB'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', ""''""), ('DET', 'DT'), ('NOUN', 'NNS'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('INTJ', 'UH'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('DET', 'DT'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBN'), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN')]","['David', 'Dreams', 'Craven', 'Sweet', 'Wicked', 'morgue', 'Five', 'Seven']"
